id logtype campaign_id userid
6221543703492559005 0 1456903 6186258253623525389
6221543703500554397 0 1456903 6220322975008752596
6221543703517135055 0 352777 0
6221543703472111773 0 1450786 6105352687677669438
6221543703483449536 0 0 0
6221543703509532829 0 0 6105352687677669438
6221543703476634175 0 0 6178304614147620898
6221543703495901760 0 1398860 6179963317640036410
6221543703491379357 0 1245286 6220322975008752596
6221543703520215197 0 0 6107261792086130845
6221543707796439227 2 1396020 6018760348788654237
6221543707828813911 0 0 6018760348788654237
6221543703530111552 0 1404996 6179963317640036410
6221543707772453021 0 0 6105352687677669438
6221543707772649664 0 0 0
6221543707834450007 0 1398860 6018760348788654237
6221543707784184383 0 0 6178304614147620898
6221543712104186063 2 1396020 0
6221543712085901399 0 1404996 6018760348788654237
6221543712078299259 2 1396020 6205963520632223755
6221543712085705280 2 1396020 6204644772395218962
6221543712101237312 0 1396020 6204644772395218962
6221543712103596608 0 0 6204644772395218962
6221543712105628224 0 1398860 6204644772395218962
6221543716409770141 2 1396020 0
6221543716361404603 2 1396020 0
6221543716372676731 0 1396020 6205963520632223755
6221543716359045696 0 1411510 6204644772395218962
6221543716411605115 0 1411510 6205963520632223755
6221543716365795520 0 0 0
6221543716380541051 0 0 6205963520632223755
6221543716370121280 0 1451641 6204644772395218962
6221543716364353743 0 352777 6011794083607020509
6221543716386766971 0 1398860 6205963520632223755
6221543720697004155 2 1396020 6049525349829968065
6221543720684945983 0 0 0
6221543720709718139 0 1404996 6205963520632223755
6221543720668823675 0 0 0
6221543720687960256 0 38648 0
6221543720688484539 0 38648 6212983687641170127
6221543724971983040 2 1396020 6049525349829968065
6221543724973359291 0 1396020 0
6221543724950421711 0 0 5999294320024223832
6221543724984303803 0 0 0
6221543724995510395 0 0 6049525349829968065
6221543725006979648 0 0 6083436221185196239
6221543724979519675 0 352777 6221520158474305632
6221543725000097915 0 1428450 6049525349829968065
6221543725000491195 0 1398860 0
6221543724949373503 0 38648 0
6221543729261052027 0 1451641 6049525349829968065
6221543729263673531 0 1411510 0
6221543729289035933 0 0 6099390525723509719
6221543729294148160 0 0 5929850956657131899
6221543729276256832 0 38648 6083436221185196239
6221543733564146239 2 1396020 6025764186298122447
6221543733571158223 0 0 0
6221543733585904191 0 0 6150904986283147839
6221543733548155067 0 1451641 0
6221543733578957007 0 1398860 0
6221543737834864847 2 1396020 6025764186298122447
6221543737858064591 0 1404996 0
6221543737876677183 0 1404996 6025764186298122447
6221543737843188287 0 0 6025764186298122447
6221543737857278075 0 0 6208595936149174281
6221543737873465501 2 1477821 6220322975008752596
6221543737851707579 0 352777 6221520158474305632
6221543737853935773 0 352777 6066049240068522191
6221543737883099343 0 352777 6199954642343887869
6221543737875300475 0 0 0
6221543737850462783 0 1398860 6025764186298122447
6221543737854197917 0 38648 6099390525723509719
6221543742150213789 2 1396020 6221011204852745175
6221543742145626235 2 1396020 6211168655928525785
6221543742167253199 0 0 6007445656852627579
6221543742177411648 2 1450786 6065976096780190679
6221543742141235407 2 1477821 17232782651
6221543742156963963 2 1450786 5947477261882032473
6221543737885786269 0 1477821 6220322975008752596
6221543742146347215 0 1477821 17232782651
6221543742162468987 0 1456903 5947477261882032473
6221543742130159773 0 0 6220322975008752596
6221543742179508347 0 0 5947477261882032473
6221543746435744320 2 1396020 6221011204852745175
6221543746447671453 0 0 6221011204852745175
6221543746456453243 0 0 5947477261882032473
6221543750750044347 2 1396020 6221543742154145979
6221543750756926016 0 0 6065976096780190679
6221543750766756416 2 1450786 6065976096780190679
6221543755039834299 0 1396020 6221543742154145979
6221543755064672443 0 1411510 6221543742154145979
6221543755048091835 0 0 6221543742154145979
6221543755062509655 2 1450786 5885615361862140193
6221543755074633815 0 0 5885615361862140193
6221543755027382395 0 0 0
6221543755051696285 0 1398860 6221011204852745175
6221543755054055611 0 1398860 6221543742154145979
6221543759340306589 0 1404996 6221011204852745175
6221543759331394112 0 0 5984659721489023010
6221543759332245691 0 1289896 6221543742154145979
6221543759321432256 0 352777 5946565925663605078
6221543759345812032 0 1450786 6065976096780190679
6221543759306555479 2 1450786 5885615361862140193
6221543763619349055 2 1396020 6221541014874882171
6221543763636519487 0 1396020 6221541014874882171
6221543763655328319 0 1411510 6221541014874882171
6221543763639927359 0 0 6221541014874882171
6221543763614367831 0 1450786 5885615361862140193
6221543763663913047 0 0 5885615361862140193
6221543763644777023 0 1398860 6221541014874882171
6221543763607945792 0 38648 5984659721489023010
6221543767928864960 2 1396020 6221012716681035971
6221543767908155967 0 1289896 6221541014874882171
6221543767898259663 0 352777 6011794083607020509
6221543767928537664 0 0 6065976096780190679
6221543767932993623 0 0 5885615361862140193
6221543772210856128 0 1396020 6221012716681035971
6221543772214853824 0 0 6221012716681035971
6221543772239364283 0 0 6214373985726694358
6221543772198797469 2 1477821 6186258253623525389
6221543772211052701 0 1477821 6186258253623525389
6221543772214460992 0 352777 6207782138654490831
6221543772234383483 0 0 0
6221543772206923899 0 0 0
6221543772223242397 0 1245286 6186258253623525389
6221543776527319163 0 352777 6165516366223704121
6221543776489308317 0 1456903 6186258253623525389
6221543776504184989 0 0 6186258253623525389
6221543776496910912 0 0 6065976096780190679
6221543776525222045 0 0 6186258253623525389
6221543780792467543 2 1477821 5885615361862140193
6221543780800266327 0 1477821 5885615361862140193
6221543780804395215 0 352777 6023218086731972971
6221543780828708951 0 1404996 5885615361862140193
6221543780812390487 0 1245286 5885615361862140193
6221543785102377152 2 1396020 0
6221543785108472000 2 1450786 5947524373382365563
6221543785113714880 0 0 5947524373382365563
6221543785090777175 0 0 5885615361862140193
6221543785107619927 0 0 5885615361862140193
6221543785124200640 2 1450786 5947524373382365563
6221543785097068731 0 38648 6214373985726694358
6221543789373030649 2 1396020 6178344518686867580
6221543789407043707 2 1396020 6211153962840160271
6221543789400686749 0 0 6189437298221514943
6221543789420479039 2 1450786 6221194389487550671
6221543789425263167 0 1456903 6221194389487550671
6221543789375848697 0 0 0
6221543789409534075 0 0 0
6221543789415956672 0 1450786 5947524373382365563
6221543789429588543 2 1450786 6221194389487550671
6221543789423689885 2 1396020 6211153962840160271
6221543793700044923 0 1404996 6211153962840160271
6221543793702928576 0 1396020 0
6221543793667407959 0 0 6038408235004593148
6221543793675534459 0 0 6211153962840160271
6221543793684841023 0 1450786 6221194389487550671
6221543793692311744 0 0 5947524373382365563
6221543793694474815 0 0 6221194389487550671
6221543793702666432 0 0 5947524373382365563
6221543793680842875 0 1428450 6211153962840160271
6221543797981512256 2 1396020 5989194631431389376
6221543798004646464 0 1396020 5989194631431389376
6221543797984985280 0 0 6209965931938445317
6221543797986296000 0 0 6172024719137898554
6221543798000910423 0 0 5987322330616103881
6221543798012576320 0 0 5989194631431389376
6221543797982429271 2 1450786 6123389617565007959
6221543798000058455 0 0 6123389617565007959
6221543798012248151 2 1450786 6123389617565007959
6221543798015328448 0 1398860 6209965931938445317
6221543802299482199 2 1396020 6178344518686867580
6221543802285392029 0 0 6187016156462252065
6221543802276872768 0 1404996 5989194631431389376
6221543802257932495 2 1477821 17232782651
6221543802264748239 0 1477821 17232782651
6221543802292731991 0 1450786 6123389617565007959
6221543802274054351 0 0 17232782651
6221543802310099151 0 1404447 17232782651
6221543798036758615 0 38648 6038408235004593148
6221543802319470784 0 1411510 6209965931938445317
6221543806591173184 2 1477821 6217026729345220665
6221543806597988928 0 1477821 6217026729345220665
6221543806560239865 0 0 22295861519
6221543806597464187 0 0 0
6221543806570856535 0 0 6123389617565007959
6221543806622105687 0 0 6123389617565007959
6221543810883453115 2 1396020 5994736101312102457
6221543810846818553 0 0 6178344518686867580
6221543810853503552 0 0 5814488869487509772
6221543810864644672 0 0 6217026729345220665
6221543810849898745 0 1398860 6178344518686867580
6221543815142899961 0 1404996 6178344518686867580
6221543815198277819 0 1396020 5994736101312102457
6221543815186874455 2 1450786 5885615361862140193
6221543815200047191 0 0 5885615361862140193
6221543815213088855 2 1450786 5885615361862140193
6221543819443765435 0 0 5994736101312102457
6221543819450122489 2 1450786 6028423196247262167
6221543819452285015 0 1404996 5885615361862140193
6221543819468472507 0 352777 6097834291590004792
6221543819454120123 0 1398860 5994736101312102457
6221543819454382656 0 38648 5814488869487509772
6221543823735521467 0 1411510 5994736101312102457
6221543823742140503 2 1450786 6111040800607174848
6221543823745679447 0 0 6111040800607174848
6221543823779954775 0 1450786 6111040800607174848
6221543823752822871 2 1450786 6111040800607174848
6221543823744041152 0 38648 6172024719137898554
6221543828033503481 0 0 6097249055042372558
6221543828030161083 0 1451641 5994736101312102457
6221543828068565115 2 1450786 5947477261882032473
6221543828070989947 0 1456903 5947477261882032473
6221543828038353145 0 0 6028423196247262167
6221543828026425431 0 0 6111040800607174848
6221543828033699927 0 0 6111040800607174848
6221543828074332283 2 1450786 5947477261882032473
6221543832335351931 0 1450786 5947477261882032473
6221543832348590203 0 0 5947477261882032473
6221543832354816123 0 0 5947477261882032473
6221543832324210937 0 0 6028423196247262167
6221543836640936143 0 352777 6011794083607020509
6221543840923714112 2 1396020 5989194631431389376
6221543840947634752 0 1396020 5989194631431389376
6221543840910737657 0 0 0
6221543840954581568 0 0 5989194631431389376
6221543840969785431 2 1477821 6097458383155560537
6221543840977977431 0 1477821 6097458383155560537
6221543840918864029 2 1477821 6186258253623525389
6221543840933216413 0 1477821 6186258253623525389
6221543840944423104 0 352777 5946565925663605078
6221543840985579607 0 1245286 6097458383155560537
6221543840921747705 0 38648 6097249055042372558
6221543840924303609 0 38648 0
6221543845261934749 2 1396020 6153868526577386456
6221543845214421199 0 0 6215763854313325119
6221543845247385792 0 1404996 6209965931938445317
6221543845215469817 2 1477821 6200958071259529273
6221543845218287865 0 1477821 6200958071259529273
6221543845208129743 0 352777 6023218086731972971
6221543845210357847 0 1404996 6097458383155560537
6221543845287690327 0 0 6097458383155560537
6221543845220122873 0 1404447 6028423196247262167
6221543849526624832 2 1396020 6153868526577386456
6221543849506767040 0 0 0
6221543849541173405 0 0 6153868526577386456
6221543849509257791 2 1450786 6203967383058907323
6221543849516073535 0 1456903 6203967383058907323
6221543849525182656 2 1477821 11399465330
6221543849563193536 0 352777 6219963168397001689
6221543849524396155 0 0 0
6221543849516925177 0 1404996 6200958071259529273
6221543849552446015 0 1450786 6203967383058907323
6221543849504407639 0 0 6097458383155560537
6221543849551265949 0 1398860 6153868526577386456
6221543849500934393 0 1245286 6200958071259529273
6221543849523020351 2 1450786 6203967383058907323
6221543853825130653 0 1289896 6153868526577386456
6221543853803372731 2 1396020 0
6221543853842956475 0 1396020 0
6221543853823492303 2 1477821 6182390493847158941
6221543853852524631 2 1477821 6111040800607174848
6221543853833781455 0 1477821 6182390493847158941
6221543853862420567 0 1477821 6111040800607174848
6221543853810843897 0 0 6200958071259529273
6221543853797737023 0 0 6203967383058907323
6221543853805666879 0 0 6203967383058907323
6221543853841842383 0 0 6182390493847158941
6221543858129469627 0 1411510 0
6221543853856784571 0 0 0
6221543858092179663 0 0 6220049948222817239
6221543858141331543 0 0 5987322330616103881
6221543858099847417 0 0 6200958071259529273
6221543858092245079 0 0 6111040800607174848
6221543858102337723 0 1398860 0
6221543858137071703 0 0 6111040800607174848
6221543858140610767 0 0 6182390493847158941
6221543858136940751 0 38648 6220049948222817239
6221543862398550103 2 1396020 6172283709942005955
6221543862439707199 2 1396020 6221541014874882171
6221543862406414493 2 1450786 6107261792086130845
6221543862411133085 0 1456903 6107261792086130845
6221543862397829312 0 1477821 11399465330
6221543862386360512 0 352777 5946565925663605078
6221543862388981952 0 352777 6125844264390755281
6221543862436692175 0 352777 0
6221543862415458496 0 0 11399465330
6221543862417555613 2 1450786 6107261792086130845
6221543862419456192 0 38648 0
6221543862435971195 2 1396020 6172283709942005955
6221543866685980795 2 1396020 6221541014874882171
6221543866703282751 0 1451641 6221541014874882171
6221543866743259223 0 1451641 6172283709942005955
6221543866687422621 0 0 0
6221543866690895959 0 0 6172283709942005955
6221543866687029824 0 0 6021895979859968087
6221543866690568767 0 0 6221541014874882171
6221543866692272285 0 352777 6189478474079208409
6221543866716717213 0 352777 6066049240068522191
6221543866704920699 0 0 0
6221543866689912989 0 1450786 6107261792086130845
6221543866693780031 0 1398860 6221541014874882171
6221543866709246039 0 1398860 6172283709942005955
6221543871026954816 2 1396020 5989194631431389376
6221543871017058491 0 1404996 0
6221543870980554959 2 1450786 6219943209688563836
6221543870986322043 2 1477821 5947477261882032473
6221543870992875727 0 1456903 6219943209688563836
6221543870989992059 0 1477821 5947477261882032473
6221543871022760128 0 352777 6219963168397001689
6221543870979768477 0 0 6107261792086130845
6221543871009783965 0 0 6107261792086130845
6221543871001788539 0 0 5947477261882032473
6221543871022170319 0 0 6219943209688563836
6221543870997659735 0 38648 5987322330616103881
6221543870999822493 0 38648 0
6221543875283190009 2 1396020 0
6221543875282206843 2 1396020 6195893248251003901
6221543875283124800 0 1396020 5989194631431389376
6221543875290202688 0 0 5989194631431389376
6221543875306521152 0 1404996 5989194631431389376
6221543875305799872 0 352777 5946565925663605078
6221543879595131003 0 1396020 6195893248251003901
6221543879604437115 0 0 6195893248251003901
6221543879617413243 0 1398860 6195893248251003901
6221543879622328896 0 38648 6021895979859968087
6221543883877712079 2 1396020 0
6221543883875811451 0 1411510 6195893248251003901
6221543888165929209 0 0 0
6221543888188146240 0 0 0
6221543888184672832 2 1477821 6182934666219553756
6221543888190702144 0 1477821 6182934666219553756
6221543888168288505 0 1398860 0
6221543888166781135 0 38648 6215763854313325119
6221543892509065408 0 0 5888232860960424255
6221543892453687419 0 1404996 6195893248251003901
6221543892455063744 0 352777 6125844264390755281
6221543892487373007 0 352777 0
6221543896787189847 2 1396020 6221534787123607566
6221543896803115095 0 1396020 6221534787123607566
6221543896807178327 0 0 6221534787123607566
6221543896794792511 0 0 6217442121374693397
6221543896799117504 2 1477821 6220741519579086910
6221543896812617815 0 1398860 6221534787123607566
6221543901048209657 0 1404996 0
6221543901047095383 0 1411510 6221534787123607566
6221543901090349143 0 1451641 6221534787123607566
6221543901050831040 0 1477821 6220741519579086910
6221543901077897339 0 352777 6165516366223704121
6221543901082157263 0 352777 0
6221543901066821755 0 0 0
6221543905382105663 2 1396020 5805958540455641424
6221543905369915579 0 0 6082048951024681938
6221543901092446400 0 352777 5946565925663605078
6221543905338654912 0 1245286 6220741519579086910
6221543905351172672 0 38648 0
6221543905377649215 0 38648 6217442121374693397
6221543905385840847 0 38648 6007445656852627579
6221543909664948799 0 1396020 5805958540455641424
6221543909648105559 2 1477821 6118925312609616064
6221543909670256727 0 1477821 6118925312609616064
6221543909661278400 0 1404996 6220741519579086910
6221543909678121083 0 0 0
6221543909697323095 0 1245286 6118925312609616064
6221543913965552191 0 0 5805958540455641424
6221543913973612751 0 352777 0
6221543913979970111 0 1398860 5805958540455641424
6221543918242759232 2 1396020 5989194631431389376
6221543918253572671 0 1411510 5805958540455641424
6221543922519507520 0 1396020 5989194631431389376
6221543922524881472 0 0 5989194631431389376
6221543922531893824 0 1451641 5989194631431389376
6221543922515902587 0 0 0
6221543922567610455 0 1404996 6118925312609616064
6221543922549784768 0 38648 5888232860960424255
6221543922563350735 0 38648 6220049948222817239
6221543926860546624 2 1450786 6182934666219553756
6221543926866182720 0 0 6182934666219553756
6221543922569379997 0 352777 6198490058496999611
6221543926827253883 0 352777 6218869201590681969
6221543926850912343 0 0 6118925312609616064
6221543931137360059 2 1396020 5770832262091309506
6221543931108458653 0 0 6189437298221514943
6221543931133362363 0 352777 6023142542546108428
6221543931110359127 0 0 6118925312609616064
6221543931160822336 0 0 6182934666219553756
6221543935409127616 2 1396020 6213552238214838278
6221543935415156923 0 1396020 5770832262091309506
6221543935447400640 0 1396020 6213552238214838278
6221543935429640379 0 0 5770832262091309506
6221543935403491535 0 352777 0
6221543935456313551 2 1396020 6179658684201567196
6221543939715825856 0 1411510 6213552238214838278
6221543935453233344 0 0 6213552238214838278
6221543939710255679 2 1450786 0
6221543939714712127 0 1456903 0
6221543939700490432 0 1398860 6213552238214838278
6221543939702653085 0 38648 6189437298221514943
6221543944007581903 0 1396020 6179658684201567196
6221543944022065359 0 0 6179658684201567196
6221543944023441600 0 1451641 6213552238214838278
6221543944043888763 2 1450786 6219722439771160664
6221543944003518621 0 352777 6066049240068522191
6221543944043626683 0 352777 6023142542546108428
6221543948291670208 2 1396020 6220741519579086910
6221543948297502927 0 1404996 6179658684201567196
6221543948287934587 0 1456903 6219722439771160664
6221543948288262393 0 0 0
6221543948292915323 0 0 6219722439771160664
6221543952624058944 2 1477821 18321888235
6221543952627728960 0 1477821 18321888235
6221543948341411963 0 0 0
6221543952614817915 0 1404447 6219722439771160664
6221543956919484992 2 1396020 5989194631431389376
6221543956906180765 0 0 6187016156462252065
6221543956925579839 0 1289896 5805958540455641424
6221543956893401337 2 1450786 6125412010316464251
6221543956894384377 0 0 6125412010316464251
6221543956925317696 0 1404996 18321888235
6221543956890059328 0 1245286 18321888235
6221543961174934080 2 1396020 6221542329112658115
6221543961197871227 2 1396020 6221542329112658115
6221543961185354304 0 1396020 5989194631431389376
6221543961204359360 0 1396020 6220741519579086910
6221543961187451037 0 0 6097489019154202637
6221543961188893248 0 0 5989194631431389376
6221543961206784576 0 0 6221542329112658115
6221543961226575959 0 0 6221305032139274249
6221543961211044416 0 1289896 5989194631431389376
6221543961192956096 0 352777 5946565925663605078
6221543961213665472 0 0 0
6221543961180766457 0 1450786 6125412010316464251
6221543961179456064 0 0 18321888235
6221543961191449152 0 0 18321888235
6221543961170411769 2 1450786 6125412010316464251
6221543965470097984 2 1396020 6096517965702169561
6221543965465706745 0 0 6125412010316464251
6221543965478289657 0 0 6125412010316464251
6221543969760674041 2 1396020 6067537368924423124
6221543969788461179 2 1396020 0
6221543969773846715 2 1396020 6067537368924423124
6221543969791606971 2 1396020 5770832262091309506
6221543969813496383 2 1396020 6171042417169006962
6221543965522592320 0 1396020 6096517965702169561
6221543969796718784 0 0 6220741519579086910
6221543969809629760 0 0 6096517965702169561
6221543969784266944 2 1477821 6176385377943158941
6221543969792131264 0 1477821 6176385377943158941
6221543969764868345 0 0 5885204294846644672
6221543969812382272 0 1398860 6221542329112658115
6221543969801568448 0 1245286 6176385377943158941
6221543969761198167 0 38648 6221305032139274249
6221543969770045597 0 38648 6097489019154202637
6221543974066716795 2 1396020 0
6221543974087950459 0 1404996 0
6221543974088802880 0 1404996 6221542329112658115
6221543974065340991 0 1396020 6171042417169006962
6221543974070190267 0 1396020 5770832262091309506
6221543974092407359 0 1411510 6171042417169006962
6221543974061867257 0 0 6067537368924423124
6221543974076219967 0 0 6171042417169006962
6221543974072287355 0 0 0
6221543974101647547 0 0 5770832262091309506
6221543974096208448 0 0 6083436221185196239
6221543974109774399 0 1451641 6171042417169006962
6221543974093258909 0 352777 6221541672004354205
6221543974097060047 0 352777 0
6221543974055575744 0 1404996 6176385377943158941
6221543974064685305 0 1398860 6067537368924423124
6221543974081003643 0 1398860 0
6221543974081135167 0 1398860 6171042417169006962
6221543978363388153 0 1289896 6067537368924423124
6221543978377543872 0 352777 5946565925663605078
6221543978379116667 0 0 0
6221543978353295552 0 0 6176385377943158941
6221543978380558528 0 1398860 6220741519579086910
6221543982645313728 0 0 6176385377943158941
6221543986979799615 0 0 0
6221543986991464635 2 1477821 23906801669
6221543986970165405 0 352777 6189478474079208409
6221543986971017373 0 352777 5808566070935224663
6221543991243702847 2 1450786 0
6221543991251042879 0 0 0
6221543991257727163 0 1477821 23906801669
6221543991260086847 0 0 0
6221543991276208315 0 0 23906801669
6221543995579957435 2 1396020 0
6221543995533295773 0 0 6212628111617950271
6221543995537818176 2 1477821 6182934666219553756
6221543995555906112 0 1477821 6182934666219553756
6221543995565736059 0 0 5885344199117373819
6221543995566981695 0 38648 0
6221543999837241467 2 1396020 6054481630450155712
6221543999832195647 2 1396020 0
6221543999841829051 0 1404996 0
6221543999829377181 0 0 6200016322368763919
6221543999834423483 0 0 0
6221543999875580096 0 0 6189288919990207441
6221543999873810619 2 1450786 23032476594
6221543999878201531 0 0 23032476594
6221543999842680989 0 352777 5808566070935224663
6221543999836258491 0 1398860 0
6221544004147544187 0 1396020 6054481630450155712
6221544004123099712 2 1396020 5989194631431389376
6221544004155802176 0 1396020 5989194631431389376
6221543999881478719 0 0 6025150822023299134
6221544004161962560 0 0 5989194631431389376
6221544004167336512 0 1404996 5989194631431389376
6221544004190011479 0 352777 6116798230057517113
6221544004125851835 0 0 23032476594
6221544004157898939 0 0 23032476594
6221544004145315997 0 38648 6212628111617950271
6221544008459092155 2 1396020 5930206455378477436
6221544008457650299 0 1404996 6054481630450155712
6221544004181229775 2 1396020 6076069806811906110
6221544008468660416 0 1411510 6220741519579086910
6221544008419442811 0 0 6054481630450155712
6221544008423768251 0 0 6220787011848044997
6221544008430125632 2 1477821 18321888235
6221544008461386304 2 1477821 6182934666219553756
6221544008435302976 0 1477821 18321888235
6221544008468398656 0 1477821 6182934666219553756
6221544004178411677 0 352777 6066049240068522191
6221544008455750208 0 0 18321888235
6221544008425537659 0 1398860 6054481630450155712
6221544008438448285 0 38648 6200016322368763919
6221544008451621056 0 38648 6189288919990207441
6221544012752224343 2 1396020 5930206455378477436
6221544012711657679 0 1396020 6076069806811906110
6221544012742066383 0 1411510 6076069806811906110
6221544012717294144 0 0 6083436221185196239
6221544012717818063 0 0 6076069806811906110
6221544012746391639 0 0 6136545347207954465
6221544012761268411 0 0 5930206455378477436
6221544012723781755 0 0 0
6221544012722209344 0 0 6182934666219553756
6221544012725944527 0 1398860 6076069806811906110
6221544012734661184 0 0 6182934666219553756
6221544012757664320 0 0 18321888235
6221544012740035135 0 38648 6025150822023299134
6221544012744163515 0 38648 6220787011848044997
6221544012759040576 0 38648 6083436221185196239
6221544017015538240 2 1396020 6183350771231162423
6221544017032970815 0 0 6200329442680635587
6221544021318041807 2 1396020 5966198423063429207
6221544021312143609 0 0 6220216451207462968
6221544021319614651 0 352777 6023142542546108428
6221544021366079575 0 0 0
6221544025647284411 0 1451641 5930206455378477436
6221544025594986683 0 1398860 5930206455378477436
6221544025597804731 0 0 23906801669
6221544025599377495 0 38648 6136545347207954465
6221544025607701055 0 38648 6200329442680635587
6221544029891330297 2 1396020 6147960275072122936
6221544029903323385 0 1396020 6147960275072122936
6221544029905617145 0 0 6147960275072122936
6221544029943365824 2 1477821 5947524373382365563
6221544029891592384 0 352777 6018738504565653696
6221544029940285563 0 0 0
6221544029896114425 0 38648 6220216451207462968
6221544034231517376 2 1396020 5960294453621293144
6221544034184855801 0 1404996 6147960275072122936
6221544034220769487 0 1451641 6076069806811906110
6221544034197110991 2 1477821 6185928559059796950
6221544034218476096 2 1450786 6182934666219553756
6221544034193506496 0 1477821 5947524373382365563
6221544034200060111 0 1477821 6185928559059796950
6221544034223784512 0 0 6182934666219553756
6221544034212970703 0 83359 6185928559059796950
6221544034237153367 0 0 0
6221544034204057792 0 0 5947524373382365563
6221544034203009231 0 1245286 6185928559059796950
6221544038508724381 2 1396020 0
6221544038482051159 0 0 6094619083351720023
6221544038494765213 0 0 6212628111617950271
6221544038515867771 0 0 5891448172269797719
6221544038511345856 0 1451641 6220741519579086910
6221544038511084096 0 352777 0
6221544034243641920 0 0 6182934666219553756
6221544038530351261 0 1396020 0
6221544042814832797 0 1411510 0
6221544042782851229 0 0 0
6221544042809720989 0 352777 6198490058496999611
6221544042816405661 0 352777 6190290094051491901
6221544042795761821 0 1398860 0
6221544042795827776 0 0 6182934666219553756
6221544042804019323 0 38648 5891448172269797719
6221544042796744861 0 38648 6212628111617950271
6221544042836525143 0 38648 6094619083351720023
6221544047094464599 2 1396020 6216924977266819161
6221544047102066895 2 1396020 6216924977266819161
6221544047127560279 0 0 6216924977266819161
6221544047082143993 2 1450786 6105352687677669438
6221544047085093113 0 0 6105352687677669438
6221544047118123165 0 352777 6198490058496999611
6221544051380388089 0 0 6211100310136029307
6221544051384975517 0 1404996 0
6221544051365707899 0 0 0
6221544051364462841 0 0 6105352687677669438
6221544055701438551 0 1404996 6216924977266819161
6221544055713235136 0 0 6034691520632455202
6221544055705370747 0 0 0
6221544051434258519 0 1398860 6216924977266819161
6221544059967766685 2 1396020 6202953259664015727
6221544059985658048 2 1396020 6202953259664015727
6221544059996144191 2 1396020 6004803212590448885
6221544060008726685 0 0 6202953259664015727
6221544059982316095 2 1450786 6181520294814417471
6221544059987362367 0 0 6181520294814417471
6221544059969863837 2 1477821 6186258253623525389
6221544059988803741 0 1477821 6186258253623525389
6221544059960230095 0 352777 6011794083607020509
6221544060009054365 0 0 6186258253623525389
6221544059994505791 2 1450786 6181520294814417471
6221544059994702016 0 38648 6034691520632455202
6221544064257949853 0 1451641 6202953259664015727
6221544064263520505 2 1396020 0
6221544064280298048 2 1396020 6204669648859693251
6221544064265159231 0 1396020 6004803212590448885
6221544064268370495 0 0 6004803212590448885
6221544064313327703 0 0 6159993330313593816
6221544064257294585 2 1450786 22334985846
6221544064263782649 0 0 22334985846
6221544064263389760 0 0 6221172815878551573
6221544064269484607 0 1450786 6181520294814417471
6221544064291897919 0 0 6181520294814417471
6221544060012396701 0 1398860 6202953259664015727
6221544068575724095 2 1396020 6220816707258023997
6221544068587126976 2 1396020 5982197124679794936
6221544068549902912 0 1396020 6204669648859693251
6221544068566220887 0 0 6088915121972314200
6221544068563075648 0 0 6204669648859693251
6221544068546232569 2 1450786 6125412010316464251
6221544068544791104 2 1477821 18321888235
6221544068561436795 2 1450786 6188370166365683835
6221544068548002041 0 0 6125412010316464251
6221544068555211328 0 1477821 18321888235
6221544068591386747 0 1456903 6188370166365683835
6221544068562157817 0 0 0
6221544068548002367 0 0 6181520294814417471
6221544068553179385 0 0 6125412010316464251
6221544068548198649 2 1450786 22334985846
6221544068574806592 0 1398860 6204669648859693251
6221544068576772253 0 0 6186258253623525389
6221544068600758847 0 1396020 6220816707258023997
6221544068599448128 0 1411510 6204669648859693251
6221544072839430719 0 0 6220816707258023997
6221544072858960447 0 1404996 6220816707258023997
6221544072873509440 0 1451641 6204669648859693251
6221544072885436623 2 1450786 6188484442546504652
6221544072888451279 0 0 6188484442546504652
6221544068598202555 2 1477821 23032476594
6221544072849784955 2 1477821 6181439386297566172
6221544072840282299 0 1477821 23032476594
6221544072855814267 0 1477821 6181439386297566172
6221544072873050235 0 0 0
6221544068599709819 0 0 6188370166365683835
6221544072852734139 0 0 23032476594
6221544072850112761 0 0 6125412010316464251
6221544072878424251 0 1404447 23032476594
6221544072845656151 0 38648 6159993330313593816
6221544077186367575 2 1396020 6221540293277513732
6221544077156614336 0 1396020 5982197124679794936
6221544077189120192 0 1411510 5982197124679794936
6221544077163626688 0 0 5982197124679794936
6221544077168345245 0 0 5834043554969485591
6221544077171425856 2 1477821 0
6221544077181387328 0 1477821 0
6221544077151568079 0 1450786 6188484442546504652
6221544077165199567 0 0 6188484442546504652
6221544077180797135 0 0 6188484442546504652
6221544077136036047 2 1450786 6188484442546504652
6221544077170311360 0 1398860 5982197124679794936
6221544077134856315 0 1404447 6188370166365683835
6221544077172932695 0 38648 6088915121972314200
6221544077182828701 2 1396020 5975379705924223064
6221544081481465943 0 1396020 6221540293277513732
6221544081436835997 0 0 6106116594852560959
6221544081488150615 0 0 6221540293277513732
6221544081475633359 0 0 6220049948222817239
6221544081434476793 0 0 0
6221544081429561593 0 1450786 22334985846
6221544081454137920 0 0 0
6221544085764112507 2 1396020 5905762679812653557
6221544085742027328 2 1396020 6183350771231162423
6221544085769945275 2 1396020 5975379705924223064
6221544085748908155 2 1396020 6195893248251003901
6221544085749170263 0 1411510 6221540293277513732
6221544085731737723 0 0 0
6221544085740060795 0 0 6175717914264600767
6221544085733245120 0 1404996 5982197124679794936
6221544085734490199 0 1398860 6221540293277513732
6221544085734883535 0 38648 6220049948222817239
